Subset_Split,Design_Point,Activation_Function,Number_Neurons,Input_DO_Rate,Hidden_DO_Rate,Initial_Weight_Dist,Data_Scale,Rho,Epsilon,Shuffle_Train_Data,Dropout,DPt,Train_MSE,Test_MSE,Train_Time,Notes
2,170,Tanh,1,0.00462694,0.156580324,Normal,ZO,0.844876508,2.84e-10,FALSE,TRUE,NA,0.13638859709562634,0.13843076787993827,0.089,NA
2,171,Tanh,1,0.044837485,0.014671196,Normal,ZO,0.81877988,1.64e-10,TRUE,TRUE,NA,0.09740925650964795,0.09980476925358217,0.248,NA
2,172,Tanh,3,0.079952387,0.012068965,UniformAdaptive,ZO,0.827138205,2.38e-10,FALSE,TRUE,NA,0.008517818363726051,0.00685626484941943,0.327,NA
2,173,Rectifier,1,0.068100521,0.038875435,Normal,PM.5,0.798526537,3.01e-10,TRUE,TRUE,NA,0.14855853540477426,0.12986561814473832,0.063,NA
2,174,Rectifier,1,0.007684752,0.019957259,Uniform,PM.5,0.782959769,2.28e-10,FALSE,TRUE,NA,0.15135652319840776,0.13600911280584457,0.061,NA
2,175,Rectifier,1,0.131798656,0.136321112,Uniform,PM1,0.840593653,3.31e-10,TRUE,TRUE,NA,0.6014649093315612,0.5391453439960235,0.061,NA
2,176,Tanh,2,0.112988754,0.142352108,Uniform,ZO,0.833235509,2.53e-10,TRUE,TRUE,NA,0.021509445361912783,0.025035642565867856,0.475,NA
2,177,Tanh,2,0.042121397,0.201408392,Uniform,PM1,0.811609284,2.44e-10,FALSE,TRUE,NA,0.040567015499134836,0.03609589478113771,0.469,NA
2,178,Rectifier,3,0.17047214,0.076969034,Normal,PM.5,0.787314768,2.89e-10,FALSE,TRUE,NA,0.13929335153521905,0.12694492762097404,0.193,NA
2,179,Tanh,2,0.20181987,0.117457832,Normal,ZO,0.823538907,2.34e-10,FALSE,TRUE,NA,0.05624921004907452,0.07251381109930621,0.472,NA
2,180,Rectifier,2,0.138495188,0.023302102,Uniform,PM.5,0.81503627,2.77e-10,TRUE,TRUE,NA,0.13314176856791465,0.12408406985391753,0.089,NA
2,181,Rectifier,2,0.143682313,0.091198372,Normal,ZO,0.801329163,2.24e-10,FALSE,TRUE,NA,0.08563956807914574,0.09848089124583388,0.154,NA
2,182,Rectifier,2,0.125335963,0.035700698,Uniform,PM1,0.837581743,3.58e-10,TRUE,TRUE,NA,0.6034606227660481,0.5416844776495723,0.08,NA
2,183,Rectifier,2,0.036549332,0.055247915,Uniform,ZO,0.845735454,3.19e-10,FALSE,TRUE,NA,0.01646647931827442,0.017870488059966633,0.43,NA
2,184,Tanh,3,0.028316522,0.031061953,Uniform,PM1,0.829608744,3.73e-10,TRUE,TRUE,NA,0.018321583132635575,0.01334551972950219,0.509,NA
2,185,Tanh,2,0.181339533,0.003490665,Normal,PM1,0.803875771,3.63e-10,FALSE,TRUE,NA,0.04593415326738582,0.044651119787572156,0.456,NA
2,186,Rectifier,2,0.003768874,0.07841787,Uniform,PM.5,0.794586814,4.01e-10,TRUE,TRUE,NA,0.13678477308062953,0.1279257397399192,0.148,NA
2,187,Tanh,2,0.109421986,0.073960553,UniformAdaptive,PM.5,0.773501207,3.37e-10,TRUE,TRUE,NA,0.007021000386100076,0.005777308695522805,0.473,NA
2,188,Tanh,2,0.068826227,0.171291965,UniformAdaptive,PM.5,0.844242396,3.61e-10,TRUE,TRUE,NA,0.0090178421557934,0.008058678424202844,0.241,NA
2,189,Tanh,1,0.050105576,0.122570563,UniformAdaptive,PM1,0.788374651,3.69e-10,TRUE,TRUE,NA,0.18546705481034456,0.19038222361539153,0.347,NA
2,190,Tanh,2,0.055525844,0.18566474,UniformAdaptive,ZO,0.804441455,3.83e-10,FALSE,TRUE,NA,0.013203188976484618,0.012386908329894076,0.448,NA
2,191,Rectifier,2,0.019807541,0.146968795,UniformAdaptive,PM.5,0.805011902,3.25e-10,TRUE,TRUE,NA,0.14728376463917028,0.13099375267153696,0.091,NA
2,192,Tanh,3,0.030868543,0.093515846,Normal,ZO,0.809886668,1.88e-10,TRUE,TRUE,NA,0.0702448534848925,0.06869925589482156,0.348,NA
2,193,Rectifier,3,0.268126628,0.004707163,UniformAdaptive,PM.5,0.776206236,1.76e-10,TRUE,TRUE,NA,0.14889498661652364,0.13360895216769256,0.138,NA
2,194,Tanh,1,0.337618312,0.041816382,Uniform,ZO,0.800311371,1.49e-10,TRUE,TRUE,NA,0.06039723648102205,0.06887541530703656,0.366,NA
2,195,Rectifier,3,0.326808592,0.067728713,Normal,PM.5,0.792277157,1.96e-10,FALSE,TRUE,NA,0.14053257674540318,0.13067054242346102,0.263,NA
2,196,Tanh,2,0.183745386,0.014004676,UniformAdaptive,ZO,0.780842849,7.3e-11,TRUE,TRUE,NA,0.05045797475429241,0.06358310069123674,0.516,NA
2,197,Rectifier,2,0.255977691,0.048298496,Normal,PM.5,0.766546679,1.09e-10,FALSE,TRUE,NA,0.1501806655714728,0.1352292968147546,0.089,NA
2,198,Rectifier,3,0.230508134,0.058171902,UniformAdaptive,ZO,0.791591637,8.23e-11,FALSE,TRUE,NA,0.03356688225303902,0.03907327129897843,0.447,NA
2,199,Rectifier,3,0.189608254,0.035402316,Normal,PM1,0.810223817,1.14e-10,FALSE,TRUE,NA,0.6161506550362086,0.524536806271323,0.47,NA
2,200,Rectifier,2,0.306665123,0.120225317,UniformAdaptive,PM.5,0.841520263,1.55e-10,TRUE,TRUE,NA,0.14325521481498066,0.12260211470885493,0.044,NA
3,1,Rectifier,1,0.071610591,0.049719046,Uniform,PM.5,0.735845125,3.43e-10,TRUE,TRUE,NA,0.15196496681185626,0.15977510209882181,0.046,NA
3,2,Rectifier,1,0.019232317,0.017179239,Uniform,PM.5,0.723234995,2.73e-10,FALSE,TRUE,NA,0.168906983489163,0.17449231851826894,0.052,NA
3,3,Tanh,3,0.04326823,0.112831847,Uniform,PM.5,0.750983297,3.09e-10,TRUE,TRUE,NA,0.006290612150023112,0.008245076989551918,0.506,NA
3,4,Tanh,2,0.091016357,0.005830334,Normal,PM1,0.765311227,3.91e-10,FALSE,TRUE,NA,0.028562518529435373,0.03910389505832785,0.476,NA
3,5,Rectifier,1,0.008320758,0.133043173,Uniform,PM1,0.757013746,3.86e-10,TRUE,TRUE,NA,0.5347467548891557,0.5469134068695409,0.091,NA
3,6,Tanh,1,0.121987776,0.089889653,UniformAdaptive,PM.5,0.724448362,3.64e-10,FALSE,TRUE,NA,0.054004149537116616,0.05371867566472256,0.202,NA
3,7,Rectifier,2,0.190956102,0.251376292,UniformAdaptive,PM.5,0.738092026,3.82e-10,TRUE,TRUE,NA,0.14863959404586577,0.15542312948865922,0.088,NA
3,8,Tanh,3,0.134386094,0.127235678,Normal,ZO,0.728718226,2.98e-10,TRUE,TRUE,NA,0.0666729110212651,0.07558810838840144,0.519,NA
3,9,Rectifier,1,0.209829633,0.146593417,Uniform,ZO,0.735658011,3.97e-10,FALSE,TRUE,NA,0.1381241013439155,0.15059725306172822,0.052,NA
3,10,Tanh,3,0.11964957,0.23764315,Uniform,PM.5,0.763038145,3.29e-10,FALSE,TRUE,NA,0.008816859361939126,0.011466404021850644,0.461,NA
3,11,Tanh,1,0.108868387,0.210124135,UniformAdaptive,ZO,0.737542169,2.7e-10,TRUE,TRUE,NA,0.06100968691464443,0.06590746848621828,0.432,NA
3,12,Tanh,2,0.098906505,0.189818116,Normal,PM1,0.752751476,3.49e-10,TRUE,TRUE,NA,0.2372618511372085,0.24605129142435264,0.289,NA
3,13,Rectifier,3,0.026416222,0.19879797,Normal,PM1,0.72600004,3.22e-10,TRUE,TRUE,NA,0.5678983378141685,0.6286391430493371,0.093,NA
3,14,Tanh,1,0.04571026,0.24904325,Normal,ZO,0.769233991,2.9e-10,FALSE,TRUE,NA,0.06727323391419868,0.06450067292788934,0.409,NA
3,15,Tanh,1,0.061620564,0.083317536,Normal,ZO,0.760305326,2.85e-10,FALSE,TRUE,NA,0.0637660708075146,0.07154852668729698,0.46,NA
3,16,Tanh,3,0.137972617,0.326778908,UniformAdaptive,ZO,0.802002623,3.77e-10,FALSE,TRUE,NA,0.027259079958472165,0.02784970925262097,0.488,NA
3,17,Rectifier,2,0.235369775,0.274960426,Normal,PM1,0.775104852,3.59e-10,TRUE,TRUE,NA,0.540915965409777,0.5647126207620955,0.422,NA
3,18,Tanh,2,0.144379811,0.155760718,UniformAdaptive,ZO,0.763982601,3.75e-10,FALSE,TRUE,NA,0.07723612720683522,0.0728831556597586,0.504,NA
3,19,Rectifier,1,0.211341299,0.095379893,UniformAdaptive,ZO,0.794271306,3.32e-10,TRUE,TRUE,NA,0.11695640458591855,0.1255958773797221,0.102,NA
3,20,Rectifier,1,0.220496434,0.114664919,Uniform,PM.5,0.761685759,3.51e-10,TRUE,TRUE,NA,0.14839624584426533,0.15685087985185375,0.049,NA
3,21,Tanh,2,0.040827781,0.316036109,UniformAdaptive,PM1,0.742606733,2.19e-10,TRUE,TRUE,NA,0.07786911615632905,0.10124195147011131,0.483,NA
3,22,Rectifier,3,0.004821584,0.270421993,Normal,PM1,0.730116391,1.88e-10,TRUE,TRUE,NA,0.5807780747190862,0.6170708590512719,0.101,NA
3,23,Rectifier,3,0.129706341,0.337761488,UniformAdaptive,ZO,0.747851033,2.63e-10,FALSE,TRUE,NA,0.08704180787119459,0.10123035664380983,0.206,NA
3,24,Tanh,1,0.186751235,0.321177902,Normal,ZO,0.751464244,2.02e-10,TRUE,TRUE,NA,0.14614979707060285,0.15455560190441173,0.202,NA
3,25,Tanh,3,0.016061828,0.290039822,Uniform,ZO,0.763758809,2.08e-10,TRUE,TRUE,NA,0.016296116593392668,0.019293920783881143,0.509,NA
3,26,Tanh,1,0.057564943,0.328146621,UniformAdaptive,PM1,0.789357134,2.76e-10,FALSE,TRUE,NA,0.2587803662149827,0.28772294479528265,0.213,NA
3,27,Rectifier,3,0.114965582,0.296562774,UniformAdaptive,ZO,0.777511658,3.07e-10,FALSE,TRUE,NA,0.022664580755612146,0.027169561065274888,0.444,NA
3,28,Tanh,1,0.021410396,0.268111457,Uniform,PM.5,0.781986403,3.96e-10,FALSE,TRUE,NA,0.062062838500875975,0.0670479627321528,0.386,NA
3,29,Rectifier,2,0.005924887,0.319464341,UniformAdaptive,ZO,0.792071191,3.61e-10,FALSE,TRUE,NA,0.04342539336880838,0.04459530770320382,0.405,NA
3,30,Rectifier,2,0.124490195,0.287295187,UniformAdaptive,PM.5,0.755535016,3.99e-10,TRUE,TRUE,NA,0.14849458566460771,0.1560658823055849,0.059,NA
3,31,Tanh,1,0.153559468,0.281430304,Uniform,PM1,0.733666632,3.17e-10,FALSE,TRUE,NA,0.24520708076963743,0.2480925384384636,0.438,NA
3,32,Tanh,1,0.051031222,0.308781757,Normal,PM.5,0.728503567,3.94e-10,TRUE,TRUE,NA,0.06377092078299756,0.0629191347812296,0.271,NA
3,33,Rectifier,1,0.322207519,0.052987026,UniformAdaptive,PM1,0.815340948,3.68e-10,TRUE,TRUE,NA,0.8040039468431397,0.8285782412687074,0.042,NA
3,34,Rectifier,2,0.300180442,0.015705225,Normal,ZO,0.778793281,3.54e-10,TRUE,TRUE,NA,0.08824992013261415,0.09492375276095145,0.402,NA
3,35,Tanh,3,0.254635362,0.101488474,Normal,PM1,0.790585492,2.67e-10,FALSE,TRUE,NA,0.03617322440032215,0.046593181259679275,0.51,NA
3,36,Tanh,1,0.338927628,0.072668825,Uniform,PM1,0.767297638,2.7e-10,FALSE,TRUE,NA,0.23658587062673092,0.2523336427505584,0.466,NA
3,37,Rectifier,1,0.216805201,0.036757066,Normal,ZO,0.770082689,3.15e-10,TRUE,TRUE,NA,0.1750659063893305,0.18225622241162198,0.054,NA
3,38,Rectifier,1,0.157220239,0.01088052,Normal,ZO,0.74674807,3.36e-10,TRUE,TRUE,NA,0.13622137548811522,0.14146799655557193,0.078,NA
3,39,Rectifier,2,0.233369007,0.064011139,Uniform,ZO,0.731696012,3.27e-10,TRUE,TRUE,NA,0.00840156401976723,0.011419724841732024,0.42,NA
3,40,Tanh,2,0.261271864,0.089347677,Uniform,PM.5,0.777267527,3.78e-10,TRUE,TRUE,NA,0.007279916709547097,0.009304869002657186,0.372,NA
3,41,Tanh,3,0.308381563,0.150620519,UniformAdaptive,PM.5,0.754669029,3.57e-10,FALSE,TRUE,NA,0.008738513917420511,0.011458331422732485,0.348,NA
3,42,Rectifier,3,0.277223577,0.12490238,UniformAdaptive,PM1,0.745478574,4.02e-10,FALSE,TRUE,NA,0.5232371149163633,0.5637826334997907,0.343,NA
3,43,Rectifier,2,0.2709629,0.168038681,Normal,ZO,0.741709076,3.08e-10,TRUE,TRUE,NA,0.10125212278028224,0.11691924838423054,0.281,NA
3,44,Rectifier,2,0.314499366,0.009704618,UniformAdaptive,ZO,0.723769647,3.99e-10,FALSE,TRUE,NA,0.13668908146057313,0.1474385099264447,0.059,NA
3,45,Rectifier,2,0.279495886,0.033949269,Uniform,ZO,0.734742532,2.86e-10,TRUE,TRUE,NA,0.06855214500581366,0.07619192319407753,0.153,NA
3,46,Tanh,2,0.21807274200000001,0.161463052,Normal,PM1,0.832163196,3.92e-10,FALSE,TRUE,NA,0.0713739388491674,0.10429198042009827,0.505,NA
3,47,Tanh,2,0.203805526,0.071904018,Normal,PM1,0.842329982,3.81e-10,FALSE,TRUE,NA,0.03130544995742182,0.04553498356659302,0.472,NA
3,48,Rectifier,2,0.246114197,0.084285427,Normal,PM.5,0.81145047,2.95e-10,FALSE,TRUE,NA,0.1401872532129047,0.1485888608680426,0.112,NA
3,49,Rectifier,1,0.162150462,0.046056138,Normal,PM1,0.824924821,3.9e-10,TRUE,TRUE,NA,0.5298055311361096,0.5420295961812519,0.168,NA
3,50,Rectifier,3,0.272569602,0.109850039,UniformAdaptive,PM1,0.846383539,2.59e-10,FALSE,TRUE,NA,0.5008769259620725,0.5069533226127874,0.139,NA
3,51,Rectifier,2,0.295565408,0.028686867,Uniform,PM.5,0.845006946,2.06e-10,TRUE,TRUE,NA,0.14744237602434748,0.15354020450250203,0.162,NA
3,52,Rectifier,3,0.330219491,0.008827969,Uniform,PM1,0.809719416,2.42e-10,TRUE,TRUE,NA,0.6296687894532935,0.6652820229156785,0.102,NA
3,53,Tanh,2,0.304398691,0.075446084,Uniform,PM1,0.829286173,3.22e-10,TRUE,TRUE,NA,0.03519487403093851,0.04357288593314536,0.532,NA
3,54,Tanh,3,0.296139428,0.322350395,Uniform,PM1,0.763611983,3.89e-10,FALSE,TRUE,NA,0.03589856624455869,0.047520891960865584,0.5,NA
3,55,Tanh,3,0.328424359,0.329623445,Normal,ZO,0.729166447,3.3e-10,FALSE,TRUE,NA,0.06989970362001816,0.07807748224043688,0.494,NA
3,56,Rectifier,1,0.251747639,0.278292888,Uniform,ZO,0.723629156,2.76e-10,TRUE,TRUE,NA,0.12707114089336627,0.1437398584489758,0.755,NA
3,57,Rectifier,2,0.306210365,0.259856701,Uniform,ZO,0.772255652,2.48e-10,FALSE,TRUE,NA,0.1327812333970796,0.1452299919613006,0.099,NA
3,58,Tanh,2,0.197309295,0.306804948,Normal,PM1,0.769486227,3.48e-10,FALSE,TRUE,NA,0.0641253701465746,0.08304301596311393,0.46,NA
3,59,Rectifier,2,0.267598535,0.224759702,UniformAdaptive,ZO,0.730706796,3.71e-10,FALSE,TRUE,NA,0.023362532261691726,0.029432622928079025,0.37,NA
3,60,Tanh,2,0.333845217,0.216242529,Normal,PM1,0.744129847,2.88e-10,TRUE,TRUE,NA,0.0800163073701765,0.09922695710558044,0.458,NA
3,61,Rectifier,1,0.325196842,0.126121472,UniformAdaptive,PM1,0.782130031,3.29e-10,FALSE,TRUE,NA,0.5309638274888371,0.5270396059406508,0.225,NA
3,62,Tanh,1,0.283626193,0.191460016,Normal,PM.5,0.772832811,3.34e-10,FALSE,TRUE,NA,0.07084233235858396,0.08725430063059073,0.436,NA
3,63,Tanh,1,0.297062246,0.20188893,UniformAdaptive,PM1,0.793182978,2.77e-10,TRUE,TRUE,NA,0.22596861768459622,0.22048739276508986,0.422,NA
3,64,Tanh,2,0.315264324,0.18431573,UniformAdaptive,PM.5,0.761489151,2.25e-10,FALSE,TRUE,NA,0.009155351248835077,0.011004414101337769,0.44,NA
3,65,Rectifier,3,0.287412271,0.145350442,Normal,PM1,0.817990466,3.03e-10,TRUE,TRUE,NA,0.5808089661782653,0.6248486510090825,0.168,NA
3,66,Tanh,3,0.250243136,0.197388629,Normal,PM.5,0.755826766,1.96e-10,FALSE,TRUE,NA,0.01267912889161319,0.0178636827378847,0.509,NA
3,67,Tanh,2,0.210673984,0.223639906,Uniform,PM1,0.765733458,2.82e-10,FALSE,TRUE,NA,0.0906948981670186,0.0993558902136538,0.473,NA
3,68,Rectifier,2,0.241811422,0.132386072,Normal,PM1,0.771504427,2.28e-10,TRUE,TRUE,NA,0.5750956594867791,0.6005323972324798,0.27,NA
3,69,Tanh,3,0.293243564,0.159062774,Normal,PM.5,0.725622444,2.53e-10,TRUE,TRUE,NA,0.010573086032305534,0.014601584123800148,0.5,NA
3,70,Rectifier,3,0.214975547,0.284495125,UniformAdaptive,PM1,0.804867807,8.5e-11,TRUE,TRUE,NA,0.5343617785855482,0.5688169241951163,0.424,NA
3,71,Rectifier,1,0.246674383,0.235390901,Normal,ZO,0.768205425,7.52e-11,TRUE,TRUE,NA,0.16779039266889523,0.16343599476927007,0.083,NA
3,72,Rectifier,1,0.280264738,0.212185917,Uniform,PM.5,0.779517395,1.16e-10,TRUE,TRUE,NA,0.1531359996581521,0.1609021681348983,0.078,NA
3,73,Tanh,3,0.25718093400000003,0.244640403,UniformAdaptive,PM.5,0.81372085,1.53e-10,TRUE,TRUE,NA,0.00807107271650473,0.010721274029671988,0.476,NA
3,74,Rectifier,3,0.305670405,0.322841679,Uniform,ZO,0.811972994,1.07e-10,FALSE,TRUE,NA,0.11984753303338626,0.1347982916012865,0.239,NA
3,75,Rectifier,2,0.269814291,0.335708204,UniformAdaptive,PM.5,0.836101297,1.01e-10,FALSE,TRUE,NA,0.14264390526780243,0.14688517775192864,0.112,NA
3,76,Rectifier,1,0.243798009,0.309166041,Uniform,PM.5,0.840121957,1.73e-10,FALSE,TRUE,NA,0.1485802207171952,0.15504127986570138,0.07,NA
3,77,Rectifier,1,0.262782473,0.302477063,UniformAdaptive,PM.5,0.759296029,1.32e-10,FALSE,TRUE,NA,0.23010898145279765,0.23716475170278015,0.045,NA
3,78,Tanh,3,0.33571367,0.266266555,Uniform,PM1,0.732181252,1.12e-10,TRUE,TRUE,NA,0.09583906410938461,0.10557149663482368,0.509,NA
3,79,Tanh,2,0.286877386,0.243089932,Normal,PM.5,0.739635265,1.84e-10,FALSE,TRUE,NA,0.013171846053121996,0.01315504626235823,0.443,NA
3,80,Tanh,2,0.217228794,0.333332518,Uniform,PM.5,0.737813339,2.3e-10,FALSE,TRUE,NA,0.016895312548147915,0.02042672895607281,0.48,NA
3,81,Rectifier,1,0.272373258,0.277399333,Uniform,PM.5,0.781740699,1.89e-10,FALSE,TRUE,NA,0.15410687435140608,0.16407649959690312,0.041,NA
3,82,Rectifier,3,0.207412345,0.193604154,Uniform,PM1,0.727369236,1.21e-10,FALSE,TRUE,NA,0.5318250857840948,0.5506423462479371,0.463,NA
3,83,Tanh,3,0.195239182,0.152114499,UniformAdaptive,PM1,0.746465818,1.75e-10,TRUE,TRUE,NA,0.026888305932562563,0.03577739803389978,0.468,NA
3,84,Rectifier,1,0.299882101,0.229806681,Uniform,ZO,0.747571682,9.08e-11,FALSE,TRUE,NA,0.362102527080594,0.3467549044185717,0.061,NA
3,85,Tanh,3,0.316402,0.102848716,UniformAdaptive,PM1,0.729829941,1.68e-10,FALSE,TRUE,NA,0.026464943010950828,0.03485224227529613,0.493,NA
3,86,Tanh,3,0.313927439,0.158449981,Uniform,ZO,0.775771737,1.38e-10,TRUE,TRUE,NA,0.0850652082833007,0.08738463708620356,0.479,NA
3,87,Tanh,3,0.30919751,0.087985468,Uniform,ZO,0.751388792,1.18e-10,FALSE,TRUE,NA,0.016810882867411014,0.01762246945692073,0.491,NA
3,88,Tanh,3,0.19807148,0.102631475,UniformAdaptive,ZO,0.753927922,8.08e-11,TRUE,TRUE,NA,0.016131555983329916,0.020721477117573182,0.497,NA
3,89,Tanh,2,0.238609608,0.003218733,Uniform,ZO,0.725426111,1.03e-10,TRUE,TRUE,NA,0.03282256319332208,0.03636980201695113,0.483,NA
3,90,Rectifier,3,0.252039164,0.121571952,Normal,PM1,0.741261107,1.4e-10,FALSE,TRUE,NA,0.5039481711521091,0.5427236328091518,0.422,NA
3,91,Rectifier,3,0.318700553,0.026943386,Normal,ZO,0.757831737,9.31e-11,TRUE,TRUE,NA,0.13941537260135833,0.14943568430978696,0.239,NA
3,92,Rectifier,3,0.224316756,0.022441269,Normal,PM.5,0.750185382,2.51e-10,TRUE,TRUE,NA,0.14158000081469502,0.14065666717940228,0.229,NA
3,93,Rectifier,3,0.323857638,0.018026943,UniformAdaptive,PM1,0.73304997,1.91e-10,FALSE,TRUE,NA,0.4663868750746728,0.4874828494025956,0.358,NA
3,94,Tanh,1,0.092985675,0.217195412,Uniform,ZO,0.724687592,1.63e-10,FALSE,TRUE,NA,0.08657298898316156,0.10226874833503417,0.435,NA
3,95,Tanh,1,0.09700967,0.290767498,Uniform,PM1,0.73478631,8.94e-11,TRUE,TRUE,NA,0.27679843183386976,0.295797107425882,0.448,NA
3,96,Tanh,3,0.166750119,0.334645368,Normal,ZO,0.773192955,1.28e-10,TRUE,TRUE,NA,0.10356126143563096,0.11751445917074543,0.415,NA
3,97,Tanh,3,0.076953423,0.263804169,Normal,PM.5,0.748144571,1.7e-10,FALSE,TRUE,NA,0.03210686629747012,0.02862309913203924,0.516,NA
3,98,Tanh,2,0.007195482,0.328689778,Uniform,PM.5,0.744331563,1.11e-10,FALSE,TRUE,NA,0.01583053340016512,0.016618119392584743,0.384,NA
3,99,Rectifier,1,0.030262817,0.239502971,UniformAdaptive,PM1,0.758681665,1.21e-10,TRUE,TRUE,NA,0.5485887540552711,0.5837271234120593,0.131,NA
3,100,Rectifier,1,0.070456369,0.293034807,Normal,ZO,0.770068883,1.48e-10,TRUE,TRUE,NA,0.13984804561323277,0.15306935442310776,0.14,NA
3,101,Tanh,2,0.023827485,0.081320089,Uniform,PM1,0.740988204,2.31e-10,TRUE,TRUE,NA,0.027097738577242243,0.03797623416932938,0.476,NA
3,102,Tanh,1,0.037788492,0.136879671,UniformAdaptive,ZO,0.732951677,1.55e-10,FALSE,TRUE,NA,0.14824237703101312,0.1615613014453309,0.12,NA
3,103,Rectifier,3,0.15054138,0.114132602,UniformAdaptive,PM.5,0.736683654,9.98e-11,FALSE,TRUE,NA,0.1418834025097155,0.14394197984105309,0.239,NA
3,104,Tanh,1,0.022001128,0.18040963,Uniform,PM1,0.745316199,7.56e-11,FALSE,TRUE,NA,0.2465937464601255,0.2749827604661969,0.445,NA
3,105,Rectifier,2,0.085763113,0.140146068,UniformAdaptive,PM1,0.750054709,8.69e-11,FALSE,TRUE,NA,0.5943837525023957,0.624864390298775,0.373,NA
3,106,Tanh,1,0.051390811,0.029900279,UniformAdaptive,ZO,0.738599904,1.38e-10,TRUE,TRUE,NA,0.05883940114428516,0.06472735659430637,0.391,NA
3,107,Tanh,3,0.078464449,0.14581472,Uniform,PM.5,0.768858964,2.19e-10,TRUE,TRUE,NA,0.007553601375109458,0.010271022901429137,0.471,NA
3,108,Rectifier,3,0.012585897,0.160712532,UniformAdaptive,PM.5,0.790260552,9.11e-11,FALSE,TRUE,NA,0.12595642909168991,0.12787827407259392,0.232,NA
3,109,Rectifier,2,0.077988378,0.060835595,UniformAdaptive,ZO,0.784021651,1.11e-10,TRUE,TRUE,NA,0.053574581209341006,0.05111985271078558,0.414,NA
3,110,Tanh,1,0.047735845,0.117941275,UniformAdaptive,ZO,0.807281954,7.72e-11,TRUE,TRUE,NA,0.13361212565934535,0.14203687508960253,0.144,NA
3,111,Tanh,3,0.123487848,0.174436401,Uniform,PM.5,0.769599435,9.7e-11,TRUE,TRUE,NA,0.008952210505786594,0.011804286760799027,0.505,NA
3,112,Tanh,2,0.128584183,0.153930977,Uniform,PM1,0.796744854,1.3e-10,FALSE,TRUE,NA,0.032911587887308746,0.043284992473532,0.456,NA
3,113,Rectifier,3,0.234042101,0.164192177,Normal,ZO,0.808371641,1.79e-10,TRUE,TRUE,NA,0.12318459110342724,0.14149861963959479,0.189,NA
3,114,Tanh,2,0.177951307,0.095634602,UniformAdaptive,PM1,0.726258956,2.13e-10,TRUE,TRUE,NA,0.03272326033688539,0.043649672196517414,0.476,NA
3,115,Rectifier,1,0.097445127,0.120005724,UniformAdaptive,PM1,0.757621197,1.8e-10,FALSE,TRUE,NA,0.5474772993710207,0.5917558790703055,0.281,NA
3,116,Rectifier,3,0.163531544,0.065103955,UniformAdaptive,PM1,0.768730824,1.64e-10,FALSE,TRUE,NA,0.4430749209613728,0.46846149959579897,0.245,NA
3,117,Rectifier,3,0.156944267,0.138050799,Uniform,PM.5,0.778973178,2.43e-10,TRUE,TRUE,NA,0.14700366468940645,0.1503883662683438,0.186,NA
3,118,Rectifier,1,0.100986271,0.0260673,UniformAdaptive,PM1,0.727187911,2.25e-10,FALSE,TRUE,NA,0.7539314181059651,0.7787947228451814,0.042,NA
3,119,Tanh,2,0.114011347,0.045238874,UniformAdaptive,PM.5,0.744485668,2.41e-10,FALSE,TRUE,NA,0.0067911003217178195,0.00906646667658849,0.455,NA
3,120,Tanh,3,0.11943753,0.030760631,Normal,PM.5,0.788025239,2e-10,TRUE,TRUE,NA,0.01441094252513851,0.015239319633290147,0.488,NA
3,121,Tanh,3,0.062831297,0.002688875,Uniform,PM.5,0.749307558,2.1e-10,TRUE,TRUE,NA,0.0067603573180461665,0.009005900893579234,0.508,NA
3,122,Tanh,2,0.084572924,0.324154993,Normal,ZO,0.842527253,3.35e-10,TRUE,TRUE,NA,0.13346346579770882,0.14117646128336217,0.179,NA
3,123,Rectifier,2,0.121593658,0.335220696,Normal,PM.5,0.813482758,3.24e-10,FALSE,TRUE,NA,0.1467246129093283,0.15468933306875493,0.076,NA
3,124,Rectifier,3,0.088853192,0.256790583,Uniform,PM1,0.805994939,3.15e-10,TRUE,TRUE,NA,0.5647925346532201,0.6086212872793733,0.109,NA
3,125,Tanh,1,0.015096976,0.244003413,Normal,PM.5,0.834316748,3.4e-10,FALSE,TRUE,NA,0.0719655736350668,0.06753159198715662,0.463,NA
3,126,Rectifier,2,0.205528828,0.329448992,UniformAdaptive,PM1,0.830201236,2.91e-10,TRUE,TRUE,NA,0.6561097389351316,0.6932570763478141,0.08,NA
3,127,Rectifier,1,0.225094209,0.241835164,Normal,PM1,0.843611163,2.97e-10,FALSE,TRUE,NA,0.5943837525023957,0.6250614030066697,0.122,NA
3,128,Rectifier,2,0.20308236,0.271581902,Normal,ZO,0.816965093,3.37e-10,FALSE,TRUE,NA,0.18486648037260614,0.20573411931900004,0.157,NA
3,129,Tanh,2,0.17408965,0.214628042,Normal,PM1,0.812520747,3.56e-10,FALSE,TRUE,NA,0.2932721403227193,0.3547227540625332,0.457,NA
3,130,Rectifier,1,0.332101627,0.326067488,Uniform,PM.5,0.78661091,1.78e-10,FALSE,TRUE,NA,0.1495629239826773,0.15740804930571842,0.038,NA
3,131,Rectifier,2,0.237361217,0.337419269,UniformAdaptive,PM.5,0.784533753,3.05e-10,TRUE,TRUE,NA,0.14867059807337216,0.15616184715804093,0.098,NA
3,132,Tanh,3,0.313411555,0.279816414,Uniform,ZO,0.82287884,2.94e-10,FALSE,TRUE,NA,0.011683476846088843,0.01442413198977533,0.477,NA
